"id","nba_id","display_name","first_name","last_name","roster_status","from_year","to_year","player_code","team_id","team_city","team_name","team_abbreviation","team_code","games_played_flag","created_at","updated_at"
2058,202681,"Kyrie Irving","Kyrie","Irving",1,2011,2023,"kyrie_irving",1610612738,"Boston","Celtics","BOS","celtics","Y",2023-10-29 16:04:33.124664,2023-10-29 16:04:33.124664
